course_id,sec_id,year,semester,instructor_id,building,room_number,time_slot_id
IENG 2798,2,1973,Summer II,11189,Bate,146,19:30
RCTX 1085,2,1966,SUMMER,3516,Rivers,247,17:30
EDTC 4439,2,1993,SUMMER I,4347,Brody,142,12:30
RELI 3767,3,1980,Spring,5684,Rivers,144,15:30
ENVE 4083,3,1964,SUMMER II,8371,Brody,270,10:30
FACS 4719,3,1998,SUMMER II,15627,Brody,246,13:00
ENGL 3894,1,1959,summer ii,6569,Health Sciences,146,9:30
RUSS 2224,3,1994,summer i,8628,Science and Techonology,141,9:30
AERO 4208,1,1982,fall,12470,Brody,136,9:30
PUBH 2901,2,2006,summer i,7762,Austin,341,11:30
COAD 3294,3,1974,summer i,12813,Rivers,384,16:00
BMSC 2728,1,2010,SUMMER,15861,Science and Technology,191,18:00
MATE 3036,3,1962,summer,4285,Health Sciences,184,18:00
ANAT 3428,2,1971,summer ii,11545,Speight,114,19:30
ECON 3019,1,1966,Summer I,7888,Brewster,231,17:00
POLS 1008,3,1994,SUMMER,14834,Austin,246,13:30
BMSC 3427,2,2013,SUMMER I,7354,Brewster,212,8:30
HLTH 2850,1,1986,Spring,12435,Rivers,134,12:30
PATH 2551,1,1968,Fall,14551,Science and Technology,357,10:30
MAST 2514,3,2010,FALL,10332,Health Sciences,153,10:00
GRBK 4758,2,1992,SPRING,14276,Brody,258,8:00
ITAL 1428,3,2010,Summer,4490,Flanagan,381,9:00
GEOG 1054,3,2011,Spring,10686,Brody,366,16:30
BIOE 1185,2,1973,SUMMER II,1002,Brewster,247,9:30
MUSC 2470,2,1978,SUMMER II,12960,Brody,386,16:30
IENG 2006,3,1978,SUMMER,15691,Brody,334,15:30
GRAD 4350,3,2005,Fall,14273,Flanagan,316,8:00
GIFT 2488,1,2008,FALL,3699,Health Sciences,270,8:30
GEOG 2165,2,2002,Fall,7935,Health Sciences,123,11:30
BIOS 4343,3,2000,SUMMER II,9811,Brody,210,13:00
IRHE 3459,1,1966,summer ii,12531,Speight,202,9:30
LEED 4666,1,1961,SPRING,8927,Brody,315,11:30
TCHR 4773,1,2019,SUMMER,13232,Rivers,340,15:30
ENGR 2656,1,2003,summer i,7331,Brody,158,
LEED 1126,1,1963,Spring,2791,Graham,247,14:00
IDSN 1209,3,2005,summer,8979,Brody,130,8:30
GERO 4797,1,2008,summer,6880,Ragsdale Hall,104,12:30
OCCT 3005,2,2006,summer,6997,Health Sciences,267,12:30
SOCI 2800,2,1963,fall,7965,Science and Techonology,104,12:00
SECS 3369,2,1961,SUMMER,10536,Slay,242,
PHAR 2238,2,2017,spring,8025,Brewster,346,10:30
SPED 1220,3,2007,summer i,15415,Bate,339,12:30
EDTC 1159,2,1999,Summer II,2288,Rivers,117,15:30
SOCW 2847,3,1974,summer,5893,Brewster,355,19:00
SOCW 4508,2,2011,summer,11137,Brody,367,19:30
PHAR 1279,1,1964,Fall,6196,Slay,278,15:00
MRST 2668,3,1968,summer ii,8094,Graham,217,19:00
MGMT 3389,1,2011,SUMMER,1171,Brody,157,11:00
NEUR 3191,3,1968,Fall,5278,Science and Techonology,324,8:30
RCTX 4221,2,1980,summer,2998,Bate,250,8:00
PUBH 3253,1,1988,spring,12852,Rawl,284,12:30
ATEP 1846,3,1967,SUMMER II,11817,Speight,315,12:00
GERM 3811,2,1972,summer,4413,Ragsdale Hall,395,18:30
BIOS 1749,2,2005,summer,14020,Speight,106,17:00
TCHR 2567,2,1967,Summer I,13377,Brody,144,17:00
CLAS 3192,3,2010,SUMMER I,5763,Health Sciences,320,19:30
SUTO 4587,3,1960,SPRING,3118,Brewster,330,19:00
TESL 2192,1,1983,Spring,12464,Brody,387,
EHST 2871,2,1988,SUMMER,2190,Brody,260,11:30
NURS 4413,1,1959,SUMMER,14407,Bate,206,17:30
ENTR 1219,1,1972,summer ii,6942,Brewster,146,14:30
HDFS 3047,1,2002,summer,15663,Brewster,300,17:00
ENVE 4096,3,2012,Summer II,5797,Rawl,251,11:30
ADRE 2003,1,1980,Summer I,11270,Brody,224,9:30
ATEP 4832,2,2013,Spring,11070,Brody,348,13:30
ART 3746,1,1964,SUMMER,8809,Slay,314,10:30
HPRO 3508,3,2013,SUMMER,3890,,332,15:00
SUTO 4197,3,1993,SUMMER,10788,Howell,338,18:00
NUTR 2615,1,1962,spring,14512,Bate,259,16:00
RONC 4371,1,1973,Summer I,7342,Brody,147,11:30
DESN 1264,3,1969,SPRING,5890,Slay,370,
MATE 1325,2,1968,summer,5097,Health Sciences,291,15:00
ANAT 2679,3,1970,SUMMER I,4820,Brody,386,17:30
LIBS 3051,3,2014,SPRING,6779,Health Sciences,304,17:30
SENG 1045,2,1984,SUMMER,1004,Health Sciences,345,13:00
HSMA 4221,2,1959,Summer,15179,Brewster,262,9:30
ARTH 4373,3,1996,SUMMER II,15124,Brewster,261,16:30
ITEC 2834,1,1961,Summer I,10503,Rivers,238,17:00
FILM 2676,2,2015,summer ii,8057,Brody,334,13:30
PATH 4263,3,1977,Fall,6624,Austin,245,11:00
MLSC 3988,1,2006,summer ii,14418,Health Sciences,301,8:30
MULT 1117,3,2005,spring,4418,Brody,199,15:00
CSDI 1102,3,2020,Summer,3761,Brewster,377,17:30
RELI 3031,1,1964,SUMMER I,3915,Howell,111,14:30
LATN 4388,1,2019,Spring,2718,Howell,230,
SOCI 2275,2,1961,SUMMER I,10429,Health Sciences,226,10:30
FREN 4132,1,2000,summer ii,9468,Brody,357,9:30
JUST 1900,2,2009,Summer I,10837,Brody,161,18:30
AERO 2575,1,2006,SUMMER II,10288,Bate,354,19:30
NURS 2620,2,1979,FALL,14590,Rivers,120,11:30
FINA 4862,1,1973,Summer,2519,Health Sciences,344,8:30
GEOG 3084,1,1966,SUMMER II,12431,Howell,152,17:30
OCCT 2917,1,1962,Summer II,3107,Brody,310,11:00
LIBS 2000,1,1979,fall,2910,Science and Technology,384,11:30
PATH 4051,2,2008,Summer,8366,Brody,332,19:00
SOCW 4220,2,1978,spring,8867,,135,9:00
MENG 4020,1,1969,spring,6822,Brewster,158,9:00
SPED 3884,1,1995,summer ii,15831,Science and Techonology,240,16:00
SUTO 2375,3,1987,summer i,3471,Science and Technology,141,12:30
GRBK 4384,1,1996,Summer I,3320,Flanagan,246,10:30
FREN 2041,2,1970,spring,2071,Speight,231,17:00
HIST 4728,3,2013,FALL,2014,,338,16:00
MUSC 4601,3,2021,SUMMER,9230,Bate,157,14:30
OCCT 2750,2,1998,spring,4620,Health Sciences,276,15:30
BIOC 3759,1,1979,summer,1104,,107,10:00
IDSN 2385,2,1968,spring,15745,Bate,329,9:00
DRED 2828,2,1966,Summer I,13214,Science and Technology,187,14:00
ADED 3134,3,2016,SPRING,8117,Rawl,207,14:00
POLS 1008,2,2010,Fall,7563,Brewster,359,15:00
WOST 3557,3,1977,Summer I,6244,Brody,379,17:30
ONCO 3861,2,1964,summer ii,6721,Rivers,347,8:00
PLAN 4632,2,1973,Summer,14441,Brody,191,19:00
AAAS 4826,3,2008,Summer I,15925,Brody,214,18:00
PSYC 2205,1,1990,SUMMER,9627,Brody,387,9:30
CLSC 4433,2,1967,Summer II,12042,Rivers,118,
MATH 3725,3,1984,Spring,15949,Brewster,329,12:30
TCHR 2713,1,1994,Spring,3279,Slay,108,12:30
ARTH 3945,1,1981,Summer,10552,Science and Techonology,232,8:30
GRK 4617,1,2015,Summer II,11705,Brody,113,19:30
PHYS 3390,3,1984,Spring,11693,Brewster,396,9:30
NURS 1867,3,1986,Fall,12165,Slay,290,11:00
FILM 2044,3,2012,SPRING,4060,Brewster,395,11:30
HIMA 4292,3,1989,Summer,1634,Rivers,373,8:30
HDFS 3339,3,2011,SUMMER,2840,Science and Technology,363,12:00
SPED 1671,1,1990,summer i,3802,Brody,224,19:00
PHAR 2672,1,1995,FALL,7002,Brody,296,13:00
OMGT 3923,1,1975,fall,1905,Brody,377,14:30
FILM 2298,1,2021,Summer I,14861,Brody,241,16:30
JUST 2078,1,1985,spring,2610,Brody,298,10:30
MCBI 4309,2,1968,Summer I,2992,Rivers,285,17:00
GLST 3429,2,2019,FALL,11008,Brody,107,9:00
ANTH 4062,2,1982,Summer I,14063,Slay,325,15:30
ATMO 4441,3,1978,SUMMER,15888,Brewster,398,10:30
AAAS 4826,1,1989,summer,13207,Science and Technology,250,17:00
MAST 3985,2,1985,Spring,2259,Rivers,217,17:30
ECON 1152,1,1964,SUMMER,12692,Rivers,267,19:30
HIST 2085,1,1959,fall,9862,Brewster,267,11:00
JAPN 2327,3,1989,summer,8354,Science and Techonology,320,18:00
NCST 3949,3,1983,Spring,8809,Brewster,380,12:30
COAS 4636,1,1966,FALL,11193,Brewster,171,
IENG 2798,2,1964,FALL,7281,Health Sciences,180,10:00
ARTH 4238,2,2001,Summer II,12765,Flanagan,367,19:30
EDUC 1056,2,1977,Summer I,15882,Slay,140,16:30
LATN 3199,1,2013,SUMMER,3434,Health Sciences,333,13:00
ATEP 4572,1,1981,fall,11013,Speight,375,18:00
MATH 2237,1,2019,summer ii,8445,Brewster,154,10:30
ENGL 3237,2,1996,Spring,6982,Brody,395,13:00
HDFS 3339,3,2008,spring,8819,Brody,363,11:30
MLSC 4874,1,2001,Summer II,9172,Speight,278,10:30
NURS 2387,2,1996,SUMMER,5889,Brody,302,13:00
ENGR 4292,1,1980,Fall,15378,Brewster,244,13:30
ASLS 1882,2,2013,Summer I,4017,Rivers,176,17:30
CSCI 4712,1,1979,SUMMER I,5004,Slay,196,15:00
COAD 1247,1,1975,summer ii,5143,Rawl,101,11:00
ANAT 4296,3,1974,FALL,10139,Slay,241,11:00
MGMT 1174,3,2014,SPRING,9424,Speight,301,10:30
PLAN 2259,3,1981,spring,2274,Brewster,283,8:00
NEUR 4537,3,2012,spring,4676,Flanagan,342,10:00
GIFT 1644,2,1968,Summer II,11902,Brewster,175,16:30
RONC 1352,1,1976,SUMMER,2991,Rivers,139,15:00
ART 1440,1,1972,SUMMER II,15575,Rivers,276,9:30
MGMT 2064,2,2017,Fall,4177,Science and Techonology,385,12:30
LDSP 4426,1,1970,SUMMER,14910,Slay,153,8:00
RUSS 3699,2,2003,FALL,2051,Austin,369,19:30
NURS 2671,3,1960,fall,3390,Health Sciences,217,9:00
PLAN 3599,2,1969,fall,6209,Brody,391,9:00
ART 4437,2,2003,Summer II,1075,Brewster,178,15:00
LING 1435,2,1973,summer i,14273,Bate,358,14:30
ANAT 2290,3,2012,spring,8071,Brewster,101,10:00
PADP 1063,1,2001,SUMMER,11354,Speight,366,19:00
GRAD 3679,3,1960,SUMMER,2782,Flanagan,117,12:30
SAFT 3812,1,1975,summer i,5681,Rivers,275,14:30
HIED 2301,3,2021,Summer I,13032,Brewster,114,16:30
GLST 2913,2,1987,SUMMER,12521,Brewster,336,
ITEC 3040,2,2005,Summer II,14216,Brody,296,12:30
ART 4715,1,1973,SUMMER,5046,Health Sciences,214,9:30
MULT 1922,2,2002,fall,6156,Science and Techonology,185,9:30
DESN 2574,1,1988,summer ii,9303,Flanagan,201,12:00
SCIE 4354,1,1976,SUMMER II,5117,Brody,325,11:30
PHIL 2869,1,1989,summer ii,11463,Brody,345,9:00
HSMA 1139,3,1978,summer,10745,Health Sciences,150,17:30
ENTR 1219,3,1981,summer i,8731,Brody,212,13:00
CMED 1804,3,1963,Fall,14874,Brody,168,8:30
PADP 1988,1,2001,SUMMER,15313,Brody,337,8:00
BUSI 1819,2,1982,spring,4197,Bate,346,14:00
RONC 3528,3,2000,SPRING,14045,Slay,338,8:30
MULT 3898,1,2013,Spring,11975,Science and Technology,217,12:30
NEUR 3836,2,1959,Spring,2459,Brody,199,16:00
PHLY 4012,2,1982,FALL,4761,Brody,355,17:30
PHYS 2366,3,2018,Summer,2049,Rivers,261,19:30
LDHE 1939,2,1974,fall,11327,Rivers,219,16:30
IDIS 2052,3,2000,Summer II,9742,Graham,304,10:30
ASLS 1916,3,2012,SPRING,7726,Bate,273,9:30
ENED 2119,3,2012,Fall,5348,Brody,383,9:00
ITEC 3331,3,1967,SUMMER,3517,Brody,359,8:30
CLAS 2948,3,1967,Fall,14729,Howell,100,11:30
HDFS 2939,1,2010,spring,8383,Bate,341,8:30
MUSC 1941,2,1966,SUMMER,15823,Rivers,344,16:00
AAAS 1656,2,2009,SUMMER,15113,Brody,164,8:30
LATN 1180,1,1999,SUMMER II,8410,Flanagan,232,16:30
MRST 4163,3,2000,summer i,13038,Bate,279,14:00
EDUC 1734,1,1981,Fall,11815,Slay,282,18:30
RCSC 2509,2,1970,SUMMER II,12770,Bate,306,9:00
HDFS 2881,3,1963,FALL,9224,Brewster,219,13:00
LING 2860,2,2002,SUMMER I,6934,Bate,193,10:30
ACCT 2515,2,1974,SUMMER,12254,Flanagan,217,13:00
ETHN 2083,2,1960,summer i,6059,Brewster,366,12:00
CMGT 1378,1,1981,summer ii,1609,Bate,357,12:30
IDIS 3462,3,2001,SUMMER,2713,Slay,286,14:00
PUBH 1410,1,2007,Summer I,5449,Brody,162,17:00
HLTH 3285,1,1995,SUMMER,6373,Bate,194,17:00
ARTH 2681,2,1980,summer i,5675,Brewster,322,18:30
HSMA 4422,2,2008,Spring,7287,Brody,201,16:00
DRED 4511,1,1998,SPRING,14853,Brody,312,15:00
LEED 4518,3,1963,fall,14220,Brewster,341,15:00
LATN 2224,3,1966,SUMMER,3815,Science and Techonology,276,16:30
ENGL 2199,1,2010,SUMMER I,11018,Speight,103,8:30
SENG 3208,1,1969,fall,13643,Howell,286,13:30
GRAD 3204,1,1988,SPRING,8094,Rivers,206,19:30
BIOS 1465,1,1965,spring,15266,Howell,181,12:00
RUSI 3879,2,1991,Summer II,4173,Brody,327,19:30
LATN 2583,1,1988,SUMMER,15850,Brody,254,14:30
MKTG 4766,2,1983,Summer II,7168,Bate,337,17:30
ITAL 3840,2,1975,fall,10752,Flanagan,146,11:30
RCSC 2651,3,2002,summer ii,13210,Austin,355,12:00
GRAD 2718,1,1978,Fall,12820,Slay,182,9:00
GIFT 1204,2,1966,spring,2450,Brody,315,
PTHE 2289,1,1966,summer,14522,Brody,352,16:30
CSDI 1198,1,2011,SUMMER II,9692,Brody,137,18:00
JUST 3138,3,1990,FALL,7451,Slay,182,12:30
COHE 1329,3,2003,SUMMER,5801,Science and Technology,156,16:00
LDHE 2856,1,1986,summer ii,3207,Austin,207,16:00
SOCW 1257,1,1997,SPRING,9871,Brewster,337,14:00
PHLY 3472,3,1988,spring,1810,Science and Technology,190,19:30
MLSC 4498,1,1976,spring,14871,Austin,270,13:00
EDTC 3042,2,1962,SUMMER,8793,Flanagan,117,17:00
DASC 3929,3,1993,SUMMER I,10699,Brody,202,10:00
FLGC 1443,1,2007,fall,13740,Bate,156,11:30
PTHE 4658,2,2017,SPRING,15664,Speight,175,16:30
PADP 4700,3,1985,Summer,14554,Brody,189,16:00
NUTR 2404,3,2012,SUMMER,1700,Science and Technology,122,
CLAS 4649,2,1977,Summer II,13031,Science and Technology,254,8:30
HUMS 1640,3,2007,SUMMER,6376,Flanagan,337,17:30
GRK 2814,1,2005,fall,5553,Science and Techonology,166,10:00
TCHR 4248,3,2021,Fall,15510,Brody,338,8:00
MIS 3068,3,1995,summer ii,12147,Flanagan,350,16:00
TESL 3050,2,1993,summer i,5341,Science and Technology,202,11:00
FILM 2238,2,1963,SUMMER I,13344,Speight,238,12:30
BMSC 3429,3,1968,SUMMER I,2286,Flanagan,388,9:00
SCIE 1412,2,1997,spring,2138,,137,12:00
GENS 3987,1,1960,FALL,11048,Health Sciences,125,9:00
MUSC 4693,3,1992,SUMMER,10984,Rivers,267,17:30
RONC 2960,1,1997,Summer I,6602,Brody,347,11:00
LATN 3976,3,2017,Summer I,15146,Brody,114,11:00
ICS 4711,2,1973,SUMMER,10669,Austin,298,16:30
HNRS 1058,2,1972,fall,3094,Brody,374,13:00
OCCT 3005,3,1964,summer,7348,Science and Technology,240,14:00
MATH 3615,2,2020,SPRING,13784,Science and Technology,194,11:00
GRK 1365,1,1970,summer i,3273,Brody,372,10:30
HNRS 1058,2,1991,summer ii,13475,Bate,132,11:30
JUST 4328,1,1999,Summer II,12976,Brody,364,17:30
NEUR 1856,2,1960,summer i,5448,Bate,194,18:00
DRED 3789,2,1988,summer,8544,Howell,216,18:30
AERO 4528,1,2013,Fall,2526,Health Sciences,238,14:00
IDSN 2111,2,1981,Spring,12893,Brody,148,13:30
PADP 2003,2,1964,Fall,1476,Rivers,253,16:00
SAFT 3345,3,1968,SUMMER,3282,Science and Techonology,381,14:30
SUTO 3881,3,1962,SUMMER,15514,Austin,189,11:30
RONC 3373,3,1994,fall,2317,Health Sciences,319,12:30
IRHE 2949,1,1963,Fall,7826,Brody,110,9:30
COAD 2886,1,1992,summer i,8787,Brody,242,19:30
MRST 4163,3,1973,SUMMER,4182,Rivers,130,16:30
RONC 2331,2,1964,SPRING,2574,Health Sciences,231,12:00
GRAD 4112,3,1992,summer ii,5368,Brody,153,8:30
NCST 4527,2,2015,summer ii,2165,Health Sciences,320,11:30
PLAN 2081,3,1987,summer,12270,Speight,347,14:00
SUTO 1268,3,1997,SPRING,1267,Graham,338,19:00
GRAD 3585,2,1966,summer,4467,Howell,276,8:30
LEED 1936,2,1988,summer,13269,Brody,223,13:00
FREN 1021,1,1990,Summer I,14121,Austin,296,18:00
RELI 3466,1,1999,summer,4778,Brody,260,12:30
THEA 1808,3,1968,FALL,15083,Rivers,159,19:00
ITEC 1441,3,1966,Fall,8979,Rawl,353,16:30
LEED 1655,2,1962,Fall,15375,Speight,343,12:00
EHST 4253,1,2019,SUMMER I,7753,Speight,252,11:30
GRBK 3856,3,1992,FALL,12873,Health Sciences,244,9:00
CHIN 4409,2,2013,fall,8993,Brody,262,
READ 3950,3,1963,summer,11107,Bate,260,19:30
MATE 1491,1,2019,fall,6127,Health Sciences,293,13:00
SPED 4050,1,1997,spring,11535,Graham,287,19:30
RCSC 2290,3,2016,summer ii,6166,Science and Technology,183,9:30
GRK 4617,1,2010,SUMMER,9874,Bate,359,19:00
BIOL 3394,1,1986,spring,10101,Brody,332,14:30
SOCW 1897,3,1999,Fall,5140,Slay,268,19:30
ASIA 3318,1,2018,Summer I,14454,Science and Techonology,240,10:30
ANTH 2129,3,2011,FALL,3533,Speight,265,13:00
IENG 1737,1,2014,Summer I,11523,Brewster,159,8:00
FINA 4087,2,1976,SUMMER,14816,Brewster,145,14:30
ATMO 3551,3,1998,Summer I,1197,Bate,227,17:30
HIED 1517,1,1996,Summer I,9933,Rivers,102,11:00
PADP 3118,1,1967,Fall,10472,Brody,351,11:30
ELEM 3487,2,1964,Summer I,5680,Brody,290,13:00
CSCI 4712,3,2002,Summer,2929,Brody,261,8:00
ITAL 3308,3,2006,Summer,9100,Rivers,344,13:00
SPAN 2896,3,1991,SUMMER I,7983,Speight,140,15:30
BUSI 3140,1,2012,summer ii,8894,Austin,342,14:30
ECON 1152,2,2011,summer i,15145,Health Sciences,166,15:30
COAD 1175,1,2014,Summer I,1515,Rivers,279,8:00
CHEM 4124,3,1978,Summer I,6725,Health Sciences,284,16:30
BIME 2565,2,2020,Summer I,6249,Brody,129,13:30
MENG 1437,2,2012,fall,6622,Austin,194,11:00
HLTH 2584,3,1987,Summer,3164,Brody,135,10:00
RUSS 2224,2,2012,SPRING,2429,Brody,145,9:30
THEA 3531,1,2012,SPRING,14366,Science and Technology,247,14:30
KINE 1908,2,1985,Fall,1253,Brody,304,17:00
READ 1584,3,1972,SUMMER II,13717,Health Sciences,253,11:30
RUSI 3580,2,1999,Summer I,5243,Flanagan,361,13:30
NUTR 2615,2,1990,summer,3783,Science and Technology,274,12:30
HIST 1259,2,1985,Summer,13785,Science and Technology,380,15:00
MRST 1814,2,1987,SUMMER I,1050,Bate,178,13:30
DRED 2776,3,2011,SUMMER,14971,Rivers,332,18:30
HIMA 2372,1,2020,SUMMER II,11046,Howell,287,10:30
ISE 2900,2,1960,Summer II,1399,Brody,324,11:30
UNIV 2076,3,2014,summer ii,6515,Science and Techonology,128,19:30
SOCI 1803,3,1973,FALL,12498,Speight,220,11:30
FINA 4211,3,1975,SUMMER,2957,Rivers,221,12:00
COAS 3599,3,1971,SUMMER II,2456,Brody,318,9:00
ICS 2435,2,1988,Summer I,1623,Brody,237,10:30
SCIE 4725,1,1984,Summer,2140,Brody,129,13:30
POLS 3438,3,1981,Summer II,3932,Brody,363,19:30
BIOS 4132,1,2015,FALL,12312,Science and Technology,223,11:30
HMGT 3636,2,2011,FALL,9056,Slay,373,18:30
GRBK 3353,2,1961,Summer II,1124,Science and Technology,161,10:00
SENG 2864,3,1959,Summer II,14525,Brewster,146,18:30
COHE 2919,1,2012,FALL,2395,Health Sciences,355,13:00
ONCO 4008,3,1973,Fall,11522,Science and Technology,291,17:00
RELI 3143,3,1983,Spring,3372,Brody,366,9:30
BIOE 3016,3,1995,FALL,6552,Brody,385,14:30
MLSC 2463,1,2021,SUMMER II,9032,Brody,394,10:30
ANAT 3931,1,1979,SUMMER I,15298,Howell,308,14:30
CSCI 1476,1,2002,SUMMER,11850,Science and Technology,154,11:30
ENGR 1574,1,2012,SUMMER,8029,Brody,123,10:00
ANAT 3372,1,2014,summer,10377,Austin,290,12:00
GRK 3263,1,1971,fall,11868,Brody,396,14:30
FILM 2269,2,2018,Summer I,14400,Health Sciences,159,12:30
NURS 1342,1,2005,Summer I,14609,Slay,331,18:30
PADP 1166,2,1966,fall,4879,Brody,107,18:00
BMSC 1802,2,2008,Summer,13889,Rivers,227,10:00
RCTX 4168,2,1983,summer i,4526,Speight,232,12:00
OMGT 3412,3,1977,summer i,15619,Brody,342,19:30
PUBH 4383,3,1977,FALL,12321,Flanagan,316,
HIMA 4042,1,1960,summer i,12922,Brewster,317,9:00
RONC 3584,1,2007,summer,5735,Rivers,381,19:00
BIOC 2806,2,1992,Summer,1948,Brody,300,19:00
GIFT 2891,3,1983,Spring,10560,Brody,388,10:00
MLSC 1912,1,1996,SUMMER,2257,Brody,273,11:00
MGMT 4026,1,1986,SPRING,4333,Health Sciences,147,18:30
CSDI 3741,1,2019,Summer I,5980,Brewster,260,19:30
JAPN 2489,3,1990,Spring,5185,Howell,165,10:00
AERO 4072,2,1999,Summer,8538,Brody,219,9:30
COAS 2884,3,2007,FALL,10230,Rivers,339,16:00
HIMA 2340,3,1971,Summer II,8571,Brewster,324,9:00
HLTH 2322,1,2008,spring,4140,Flanagan,318,15:30
ACCT 2515,2,2012,FALL,11482,Rawl,349,18:30
ARTH 1686,1,2015,fall,11938,Brewster,247,19:00
HIMA 4042,3,2011,Summer II,11088,,196,11:30
GIFT 2253,2,1960,SUMMER II,12733,Brody,344,15:00
SOCI 4618,1,1979,spring,8480,Bate,214,10:00
SUTO 1268,2,2000,SPRING,5763,Rawl,360,12:00
ICTN 1649,1,2016,summer,9142,Slay,335,12:00
CMED 1102,3,2011,Summer II,9359,Brody,276,10:30
EDUC 3491,3,1977,SUMMER I,12002,,129,12:00
BISC 3652,3,1977,SPRING,2961,Brody,306,9:30
FORL 2095,2,1991,Fall,4094,Rivers,250,16:00
PSYC 3406,1,2018,SUMMER II,3465,Brody,236,10:30
ATEP 1788,2,1960,SUMMER I,10065,Bate,270,17:00
UNIV 3852,1,1990,Summer II,10028,Rivers,273,
ISE 1946,1,2019,FALL,7733,Brody,267,9:00
PADP 1017,1,2016,Summer,4524,Brody,314,14:30
GRBK 4758,2,2016,SUMMER,14875,Speight,339,11:30
CHEM 1074,3,2003,fall,2811,Bate,184,13:00
GEOG 1348,1,1963,SUMMER,6713,Health Sciences,316,14:00
LATN 4307,1,1963,SUMMER,3393,Bate,320,11:00
MIDG 2030,2,2008,summer,4358,Bate,313,16:00
FORL 4053,3,1978,SUMMER,6416,Brody,310,9:30
ICS 1052,2,2015,SUMMER I,14163,Slay,215,10:00
DNCE 4305,3,1982,summer,4631,Slay,298,11:00
ONCO 1272,1,2018,SUMMER II,7670,Brody,245,14:30
PATH 1568,1,1983,SUMMER I,3711,Science and Technology,110,16:30
EDUC 1056,3,1982,Summer I,10955,Brody,239,16:00
CLSC 2946,3,2010,Spring,2531,Austin,138,19:30
CMGT 4328,3,1971,SUMMER II,1207,Brody,375,10:00
HDFS 3787,3,1972,SPRING,5440,Brody,107,
DASC 1285,3,2016,SUMMER,12614,Bate,327,9:00
COAS 1134,1,1987,fall,9036,Brewster,108,16:00
PHIL 2908,2,1985,Summer,3352,Flanagan,233,18:30
ENTR 4418,3,1994,FALL,5710,Rawl,155,14:30
HIST 3937,3,2007,summer,7456,Brewster,117,13:30
CSDI 3897,3,2002,spring,8694,Flanagan,182,
HLTH 1710,2,1967,fall,7836,Science and Techonology,362,17:00
MKTG 2868,2,2017,spring,6779,Rawl,286,11:30
UNIV 1247,2,1973,SUMMER II,11955,Slay,287,14:00
EDTC 3348,3,1980,spring,13816,Howell,177,15:00
PADP 1891,2,2009,fall,13935,Brody,307,
DESN 1264,1,1997,summer ii,10446,Graham,322,
ISE 4779,3,1995,FALL,8198,Science and Technology,222,13:00
ELEM 1336,3,1995,summer ii,11851,Bate,259,8:30
GENS 4428,1,1978,FALL,10021,Flanagan,198,14:00
MIS 4121,2,2006,SUMMER,11670,Health Sciences,101,10:00
ASIA 1751,3,1959,Summer,9877,Graham,291,18:30
BIOC 2806,3,1997,Summer I,4551,Bate,147,10:30
ONCO 4103,3,1963,SPRING,4949,Graham,220,11:00
WOST 3796,1,2007,FALL,10532,Slay,386,18:00
CMED 1804,3,2005,summer i,7360,Brody,308,13:30
PADP 3462,3,2009,Fall,5636,Health Sciences,249,9:00
MULT 1545,3,2007,summer ii,10228,Ragsdale Hall,226,13:30
ATEP 1897,3,1991,SUMMER,5371,Graham,382,9:00
HNRS 2268,1,1960,summer ii,14198,Speight,210,8:30
GRAD 4768,1,2008,Spring,15059,Brody,298,8:30
JAPN 2238,1,2002,SUMMER II,13173,Slay,197,11:00
FILM 3422,2,1960,Spring,12350,Flanagan,286,10:00
CSDI 1221,2,2007,Spring,10073,Howell,389,14:00
ADRE 4252,2,1989,SUMMER II,2820,Bate,103,11:00
AAAS 2407,2,1979,Fall,3500,Brewster,249,17:30
DRED 3136,2,2008,SUMMER II,9477,Graham,279,16:00
PUBH 3186,2,1974,SPRING,13800,Bate,234,8:00
HSMA 3074,2,1972,Summer I,1702,Brody,260,17:00
JUST 4640,2,1973,Fall,4362,Brody,345,
READ 2154,1,2009,SUMMER I,13736,Rivers,397,15:30
BIOS 3775,3,1976,spring,3698,Rivers,102,19:30
LDSP 1671,1,1999,SUMMER,8234,Rawl,116,14:30
ART 2682,3,1987,SUMMER,6947,Brody,319,14:30
BIOL 3107,2,2017,Summer II,9409,Brewster,230,13:30
DNCE 4305,2,1971,FALL,3967,Rawl,215,13:00
PTHE 4165,2,1994,Summer,7704,Brewster,277,12:30
OMGT 4801,3,1965,SUMMER,5537,Brody,321,17:00
EHST 1693,3,1999,SUMMER II,4043,Science and Techonology,392,11:00
TCHR 3661,1,2014,SUMMER II,12469,Ragsdale Hall,196,14:00
MAST 4140,3,1975,fall,5435,Bate,179,19:00
DNCE 2920,2,1995,summer ii,4857,Brody,178,10:30
COAS 3484,1,1959,Summer I,13906,Brody,130,8:30
FACS 4719,1,1978,summer i,12070,Brewster,146,8:00
HIMA 2562,1,1991,Spring,5135,Science and Technology,335,10:30
ENGR 1574,3,1977,Fall,4011,Health Sciences,193,11:30
COAS 4636,1,2004,fall,4784,Bate,278,11:00
RUSI 4412,1,1989,summer i,1049,Flanagan,397,9:30
SECS 4804,1,2007,fall,13232,Austin,305,8:00
MKTG 3607,2,1962,summer,4126,Graham,189,14:00
HLTH 4476,1,1991,fall,4143,Brody,324,8:30
SOCI 2211,1,2009,SUMMER II,9205,Brody,100,8:30
